No.,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21
121.0,99.59325285875055,198.10579135340674,4.068237725235437,5.185634667181446,0.09452424040379212,4.5555225603627,0.3181770702912001,0.0003227869539930742,1.9878490562024633,0.7050360404518774,0.0009366662364904578,6.248487206704522e-05,1.8944838736576854,0.0010547531169834844,7.829032580319726e-05,0.0012587185078207315,95.1988635763863,3628.8684614787444,640.3193202705667,605.2744556370803,7834.6513469131005
122.0,99.25183781946194,199.67413474571603,4.112188753373828,5.2107025903516275,0.09711611652539234,4.4872337958271915,0.3176123893858921,0.0002829538233213074,1.9837187621893837,0.704267168915078,0.0009541035409151464,6.228915117606372e-05,1.8815651831610596,0.0010154891465033809,7.691292411634441e-05,0.0013395919731744338,95.8091355465344,3750.653020322711,665.8714893722923,608.7270570835706,7833.90544253417
123.0,99.34484310533333,198.46002193580233,4.147671262334514,5.1381184349358495,0.09405884879482478,4.308648071617847,0.31364032839360445,0.0002286426658127895,2.002753599685943,0.700809144107577,0.0009731467664961265,6.473488671167313e-05,1.8809468396335807,0.0010172827816697647,7.57000414825085e-05,0.0012842596618961412,96.95805158186684,3711.162165636708,637.6375209054935,614.3118854394274,7732.224537344049
124.0,98.74243300968911,199.13101384774586,4.132574322722838,5.121726082199186,0.08986879172672776,4.3685446668042145,0.31201794343678596,0.00020430199877236784,2.010255065271156,0.6943412127005617,0.0009580719862129758,6.598977501685199e-05,1.877408275121506,0.000997052547916944,7.497966282888083e-05,0.00118709378093674,96.53537517358458,3633.153367459694,634.7047236498704,608.6746764214859,7942.039346676423
125.0,98.91152202201616,199.52416783851695,4.136327708064609,5.175183030854234,0.09555562820004687,4.381364131752847,0.3119037177217353,0.00019498829647762958,2.014009751591896,0.6952255030820776,0.0009565701540741503,6.339651208507062e-05,1.9068276374791377,0.0010163031355801024,7.741840800977437e-05,0.0011796878731499267,95.49576422534712,3752.1392381971086,625.8631964262019,608.1264873960274,7822.8142222460965
126.0,100.34013009753849,199.0141222353699,4.137131748449218,5.216259499978357,0.09751674848902571,4.24316263344454,0.3090283560213099,0.0002554376392693708,1.984876458452521,0.6924859848803941,0.0009788720028693426,6.373261676485047e-05,1.909037923847445,0.001001502418769379,7.540557159694741e-05,0.001188960147639174,96.70545331237132,3679.482100298328,625.4875368825342,617.5987483522267,7860.8294571603
127.0,99.58929980690178,199.38774590667146,4.113743554533247,5.259486948449779,0.09652836096884772,4.42819496973322,0.30600250482446395,0.00030603315591053637,1.9905636172816226,0.6965458179384422,0.0009779793537643975,6.307429809775922e-05,1.9113375746458796,0.0010473047735523404,7.648778659312332e-05,0.0012011868095680145,96.92338787812582,3671.040459591485,622.3246666157168,621.7818532798024,7764.686431551057
128.0,99.17319730247603,200.11186638193632,4.091880273676483,5.193659821864206,0.10059751017436169,4.318306061366456,0.30687922734858497,0.0002249295841404694,1.9832538428960302,0.6972024823477329,0.0009706997874814118,6.077388720357527e-05,1.8852709827241458,0.0010567739116470335,7.809914133135825e-05,0.0012550183658817159,97.9571674507987,3753.576594102938,600.5458197901619,614.1528942964618,7811.015924264399
129.0,100.45944292675989,198.5619920289473,4.043303547478971,5.236958784011341,0.09247575706352375,4.283480287015672,0.30983774753732557,0.00018123797918656023,1.9814710082438252,0.6987087379136723,0.0009461977636521412,5.9744157215311335e-05,1.885555780462797,0.0011033274221178304,7.995524010750845e-05,0.0012561505504041376,98.62256148333287,3685.9308665926324,576.205321302655,609.9641025903301,7905.049570434115
130.0,100.41891905908432,200.56183999323386,4.002164214959294,5.271213009199387,0.09065197850335227,4.274640063098428,0.30977979040107195,0.0001912704052675075,2.009274994261398,0.7069119078939529,0.0009580012616906548,5.9897163682646084e-05,1.8720921636432506,0.0010668952811968134,7.922899370554602e-05,0.001196872171121119,97.82653886277737,3587.335920940826,554.8675727099945,617.4916039066397,7740.21397020185
131.0,100.69297069893422,199.4408556282825,4.014260711027168,5.2202213530366395,0.08631532734155528,4.346970063716783,0.3061203421364965,0.00018228436166067808,1.9838002085663085,0.7059692397175611,0.0009838605399201793,5.899491337498876e-05,1.8922378864737301,0.0011139305933270064,8.133100079303644e-05,0.0011551087754803765,98.79247853895284,3715.357976297455,579.4383527597569,608.6082711138756,7777.365405983975
132.0,99.51280215102602,201.2761045984865,3.9868120021276687,5.16246296906979,0.0910256234391314,4.444307282058554,0.30529136866103557,0.0002310633294004769,2.0041814649570426,0.7137215407061279,0.0009861815508416902,5.7549710905316827e-05,1.8648306179073244,0.001111565302175119,8.17956151772913e-05,0.001176396709573661,98.27198303753633,3784.8070922384786,552.0705555681965,599.8042233118144,7716.654938730823
133.0,101.852369776398,200.56735959616,3.9615159739286683,5.255687703948296,0.0957157587235437,4.47497602036404,0.3089881472246799,0.0001860752620282711,1.982387442541466,0.7220657868782498,0.001010654439910446,5.622020874324816e-05,1.8898608082950512,0.0011201035670687987,8.287611406702575e-05,0.0011111828161562717,99.47086373389934,3908.7510953739484,543.5845819103766,607.0529783293265,7684.790977952096
134.0,101.3073346554742,199.69667855036315,3.9135610588927885,5.212290430577188,0.09200922922507668,4.485403164543069,0.310463550137693,0.00010990816012101712,1.979778783817323,0.721932311921907,0.0009857804018086808,5.7303165096381204e-05,1.8714915382807187,0.0011151922779313857,8.377386276985694e-05,0.0010575530539436832,100.4674027920871,4002.0266055836173,546.2290593800315,600.7145013426325,7723.41497707967
135.0,101.26936864107334,198.53901179174164,3.9364990542148037,5.18910598128003,0.0988423172350342,4.423442684345392,0.3076452456785592,0.00018938496015810625,1.966035191144184,0.7170787705005223,0.001006067863809738,5.618300622572083e-05,1.8519686485335751,0.0011338512513811964,8.580691009103426e-05,0.001131197244030914,100.92859810409156,3866.066240158274,574.4139765728312,597.586455717153,7773.411084638972
136.0,99.61653941419499,201.29680245089943,3.9160528615141876,5.171556363757699,0.09359583098741431,4.367868683170936,0.30837434367191907,0.0002596042059803916,1.9727407436246382,0.7148160033161634,0.0010300702889828848,5.4022411413199724e-05,1.8491886519871017,0.0011112166358523046,8.615982440140464e-05,0.001138994961869074,101.63292375593268,3759.9643086546907,596.6697191133884,599.2024562909533,7667.40742734118
137.0,100.81464453513084,199.25856282490787,3.9147741325828185,5.207392115447009,0.08556469091533085,4.4083150177411925,0.31185230651723544,0.0001758970581388064,1.969936689594907,0.7228310455859067,0.0010539671579967158,5.597338514566949e-05,1.865107777403035,0.0010869680835693598,8.677442056224401e-05,0.0012021640568199308,102.36425325392902,3790.4580526638174,622.5285288327143,603.4830522570888,7536.981190475863
138.0,100.67413310557521,198.8815801858612,3.882554576914615,5.302263031177528,0.0802894976852523,4.313519644648988,0.3078976629182011,0.00010643802846069097,1.9662858568122692,0.7289431076833063,0.0010727758989663944,5.6073951668633834e-05,1.8896851926312408,0.0010887718202626298,8.814374887531564e-05,0.0011294700204230643,102.19486023587862,3742.406779542933,649.4516423248273,601.8086489403195,7572.619523371812
139.0,99.77694025511468,199.29436151128994,3.844038232957444,5.332956972981474,0.08784055574389514,4.357270988746921,0.30595340314695696,0.00018930045059112067,1.9860461157305807,0.7361998182910943,0.0010591933871665054,5.85922137382693e-05,1.8904407552054034,0.0011305361882486032,8.72029309649731e-05,0.0011288515255067266,102.18605829670581,3773.3304336432648,642.3814261106538,609.8889548208531,7677.604656349759
140.0,100.10638595369576,199.00699365181916,3.8110224661892884,5.237062561631569,0.09193048328224337,4.487921992582512,0.3071711659923157,0.00012518181981672956,1.986911205368998,0.7441268267460269,0.0010361839425941485,6.002854573509386e-05,1.9136249805896213,0.0011000120413540656,8.86035322251299e-05,0.0010702273444987767,103.4036871580196,3908.8401226739697,670.2361259601126,617.9729800455287,7782.755144911535
141.0,99.39832960676802,201.26262744357143,3.7908985274456164,5.255402015604388,0.09396812145810989,4.660213210305579,0.3115963003815753,7.784672003857633e-05,2.0054123387624028,0.7480666086869516,0.0010561399086998283,5.9905705302268964e-05,1.9275075136764392,0.0010535311580979374,8.75053157059717e-05,0.0011429734779195573,103.99069074611742,3930.9849801258206,650.5847717928931,611.7385721463886,7965.853637202034
142.0,100.25772301647349,199.56955807147926,3.81151863681538,5.202494535507992,0.08672193139871255,4.594509756607276,0.30992647888504155,5.742935858317195e-05,1.9924901221420686,0.7471121797095063,0.0010795929533116756,6.0347250258554694e-05,1.9499417731518869,0.0010542563932684438,8.619381558318923e-05,0.0010575321429260043,104.6896426718507,4005.7421900500317,661.7499987076203,616.9844757713156,8155.104388393551
143.0,98.8352321005469,199.48057165739812,3.8383462913340174,5.167202878417928,0.09491098898226072,4.48869404342724,0.30837597104508335,5.557209597618438e-05,1.9746548899971055,0.7395335522156035,0.0010914687736315084,5.812212303660471e-05,1.9732686395596328,0.0010319460003961926,8.633684287044572e-05,0.0009630410201879331,105.79318981734815,4046.526256557848,651.2681070719565,621.4584812266054,7976.6060904178075
144.0,99.15977595377956,199.13449610836534,3.831666223940018,5.126862213856766,0.0896261433250831,4.525765620307192,0.3074726343883988,0.00013659815293730617,1.9974917513743098,0.7382910374678376,0.0010661580571842307,5.681444839051883e-05,1.9472093340563847,0.0010155820968834293,8.571988482470329e-05,0.0009248480802613376,105.43704754785952,4136.8994097916675,630.5473841445391,612.491198501147,7940.191782860101
145.0,100.15171122948041,199.06057497166321,3.8462643153754303,5.179706003577639,0.09599208291428653,4.532657317095109,0.3090464421752149,0.0001966607394042341,2.009387890456994,0.7443142842668045,0.0010416201987438868,5.934112943370431e-05,1.9665519757248404,0.0010468109550792035,8.56929331357443e-05,0.001011649342125671,105.7463089479026,4208.850898648174,618.694009895499,621.2924143721223,7753.07981352651
146.0,99.70040729726205,198.79435708493932,3.833435732055834,5.127034410917538,0.09717408366852374,4.579596240397583,0.3119456022326157,0.00022883124963399043,2.003274515974332,0.742785018823904,0.0010262499864782742,6.0257747376300464e-05,1.9530684256525357,0.0010726526998497095,8.754973310724174e-05,0.0010106704132490769,105.17337914715029,4158.89900044005,635.2222847987914,614.874914962901,7821.779245713682
147.0,100.11665951625906,198.15576314063006,3.8524694743140433,5.074940427663396,0.08833432737850308,4.515389181656784,0.3109198132088599,0.0001510173034455817,1.9869305078810786,0.7412015003849658,0.0010469874554855274,6.108905217828682e-05,1.9274326948984588,0.0010591301003709088,8.656194680698679e-05,0.0010627981710575472,104.06645119961759,4179.187260317289,649.3633722573265,608.861799765795,7761.169495741196
148.0,100.55738437228318,199.32800867586582,3.885391554538143,5.028223133289702,0.09629411143759753,4.5799572642566035,0.3123698467341043,0.00017023616879460938,1.9848861173852055,0.7366222860266339,0.001052411785732596,6.218508800041247e-05,1.9416261817247658,0.0010840201464160592,8.661398619071926e-05,0.0011145420036423764,102.83077199351006,4125.1699688452045,627.1366317686392,603.2372324010942,7572.822286036407
149.0,99.58564049986829,200.5245909963925,3.868976200580971,4.982416524295577,0.0882426535302903,4.53303806323799,0.31366265391202364,8.683778789372781e-05,1.9949278105070862,0.7393085292074446,0.0010261796698681081,6.0836630713919404e-05,1.915127812019095,0.0010753540332867847,8.814688074819743e-05,0.0010164010577335863,102.25340548088786,4041.563856714278,614.0015953635345,597.2303658299704,7383.391564713174
150.0,100.99187055913947,199.0672553093103,3.8320431242391524,4.884741646263547,0.09635275823389648,4.61711772927729,0.3180815639759551,0.00015613208924001405,1.9704145107571787,0.7465493148333268,0.0010283533776527275,6.287666430221045e-05,1.9036827369783658,0.0010613419957912265,8.828429602320826e-05,0.0010904710070247035,101.78405793460266,3966.354977835792,592.5383860899237,600.1042173870359,7549.747432330003
151.0,100.26521566660776,199.1969776630505,3.787933448450887,4.837790087371799,0.09862997688918665,4.680988631839642,0.31412791466997364,0.0001227939028119805,1.9757163841841008,0.7424860681976281,0.001048397881598044,6.0307667292284793e-05,1.8981123535457247,0.0010590546334042841,8.96039754456905e-05,0.0010161282785121541,102.9708647226386,3906.640160402558,577.1741760259209,596.4519879809002,7398.874653701829
152.0,100.869623208548,199.5840801892681,3.8167818555297472,4.863323047058568,0.09629355358763475,4.803098596493605,0.311501005498201,0.0001921955840953285,1.9458361732358107,0.7506018362623987,0.0010708180253051305,6.228478025597317e-05,1.9260889532894052,0.001027365649746335,9.073010517740671e-05,0.000985288010094985,102.67430525392398,4039.359350222018,572.3276736782883,599.6209122782867,7343.492314578449
153.0,99.05567627386972,200.06870998658772,3.8544468816291744,4.803606908055796,0.09235988344024525,4.6525013562120385,0.3098404147670841,0.0001113009139813345,1.9232314235320251,0.7516351922086133,0.0010543144164066156,6.204944488830796e-05,1.9358011077423067,0.0010674219211795496,9.175018628424402e-05,0.0010638216514980406,102.21665540313933,4041.6357059646466,591.6142791892628,591.0210077581761,7284.871396718288
154.0,101.11236879640822,199.39770069098768,3.8463319172825954,4.895355922930939,0.09096377824340318,4.483238274355904,0.3130961378979603,0.00017377924572176747,1.9427428201994175,0.751172038053442,0.001042961054987663,6.358723575161788e-05,1.933644940817997,0.0010444595718895344,9.142057766649419e-05,0.001107138351792628,101.24203320411935,4051.779493589013,570.3272681018786,591.791164096912,7428.827648986228
155.0,99.89957417501621,199.80625056413922,3.886028092958278,4.884348145158308,0.08753413783384177,4.629479364027614,0.30892672667355486,0.00016018473032851583,1.9619380434790876,0.7491295865659517,0.001060056700365966,6.428845038228408e-05,1.9402820702408652,0.0010520872753395007,9.186991168161992e-05,0.0010705465051715174,101.33531219327598,3928.512099325524,552.4534454941424,595.8563095418095,7531.298523032836
156.0,100.68498927033772,200.438507693679,3.868732876938119,4.794959740231068,0.09559127134052053,4.645001696642426,0.3070263644673195,0.000165577375916615,1.9763674831297813,0.7526889760495217,0.0010689751776477698,6.53656008113051e-05,1.9659527551463818,0.0010462528127146624,9.062748376513914e-05,0.001103394383469078,102.39267123032268,3852.8362740175,573.0781118196029,600.411252898973,7598.386437335127
157.0,101.21281270042898,198.98086107396338,3.819140443609048,4.8221841331540185,0.10151391114621187,4.758356738200927,0.3089241210086677,0.0001671791037532809,1.9758699795759758,0.748544853512757,0.0010750771899142582,6.49206170986401e-05,1.9623324995228633,0.0010019770803247562,9.239232282334682e-05,0.001196886306774152,103.14826249521113,3861.787242112043,601.8983804951879,602.028282651474,7581.813753717084
158.0,99.77188736885442,201.61825293467612,3.8476725988215237,4.905578298236928,0.10567819989673823,4.595969883186407,0.31047969700690686,0.00021394708684453474,1.9705018854391148,0.7482335891927532,0.001084138985299247,6.550306478672903e-05,1.9670647571183537,0.0010250957397287467,9.083226682488262e-05,0.001111995960590746,102.45846952280947,3864.5794152829685,586.3470545350538,603.6786398883849,7431.283961916345
159.0,99.91391700193888,198.42009557378913,3.8325802081863705,4.955086569186433,0.10776292994610838,4.734910398135161,0.31335463779763,0.0002467239345316796,1.9688416307542511,0.7456197289156267,0.0010775464044914353,6.309879471786488e-05,1.9612201170173955,0.0010163454237621813,9.088673537647045e-05,0.001126179141401883,102.5937000174193,3983.3006142579698,564.39757212417,599.8871142279694,7448.647986461714
160.0,100.10280412499046,199.98267424340023,3.8680593402894603,4.996440148690761,0.10382720966393928,4.619716959810214,0.31417809907181143,0.00029062941497153856,1.978729009269937,0.7468521434312195,0.0010572518623752803,6.157346337925043e-05,1.936980169692147,0.0010105949878791037,9.240286159872035e-05,0.0010885225250847374,101.39806003424721,4015.39715254398,571.272032221555,596.0950788119336,7445.7863405673925
161.0,101.04970729785649,198.87864032110951,3.8321703364134216,4.966859314615748,0.09803021579962395,4.711953902176081,0.3183224722652082,0.0002829030216009039,1.9970520910345326,0.7446196587101274,0.0010567070278338095,6.054896948366556e-05,1.9267974536437555,0.0010274742777913188,9.137290626456489e-05,0.0010051438669316246,102.12839231558515,3942.0453330231207,584.3836624338498,600.3099666663743,7444.938107114792
162.0,100.27735793348208,197.92785899354902,3.8782185360029158,4.95206801329999,0.0954724402257104,4.754464345423761,0.317252786732089,0.00022852304044566283,2.017862838793414,0.7385061055791586,0.0010661456112993249,5.9949984278009e-05,1.948961083182024,0.0009932659391907793,9.008589098918478e-05,0.001004115211003936,102.06026834978391,3943.1577469834842,560.6221215791309,599.1325534912313,7403.666094665394
163.0,101.30493359891764,199.46448954354477,3.894792616533411,4.8834965272893625,0.10267348493426395,4.8231375375399494,0.31594847185572844,0.0002644948885228407,2.027360993806218,0.7335629034376585,0.001081522346506355,6.0072089108563596e-05,1.9700302879731761,0.0009939604225313286,9.021810442405057e-05,0.0009450988680657545,101.99833637717349,3835.0322038848976,553.5488854509326,590.1154877214951,7399.016796517372
164.0,99.82912455354396,198.9371935095352,3.9363090819492594,4.978987469713729,0.09734357434738765,4.709715130644644,0.3126403685467681,0.00023125242023597594,2.039456999582419,0.7306775406491576,0.0010914233602897915,6.132323795556737e-05,1.95230796213525,0.001022743795511799,8.982779066310375e-05,0.00099910928007644,101.4857630550792,3728.8760583085673,543.1157312128469,593.9841311119854,7278.745022031415
165.0,100.16715311009763,198.54972159780556,3.980980323457539,4.901239669154567,0.10437919973756758,4.6487252094164795,0.312536976407578,0.0002651931254470936,2.0289503423803215,0.7284734993211222,0.0011146132637166854,6.387399695277862e-05,1.9508118112061459,0.0010176767645034208,8.954172354497678e-05,0.0009331320630874537,101.81611223463933,3838.704241064684,558.3202232591004,600.5380189588557,7058.529163284856
166.0,98.62869968155378,199.51489818159163,3.935429050396187,4.809087189697352,0.10364658284438816,4.661844104121305,0.3167815178467512,0.00018166941800044662,2.005783928442734,0.720251652208927,0.0011284975657379365,6.596820916367205e-05,1.9382957044150453,0.0009936822094366085,8.812143971431542e-05,0.0008626700160321076,100.79249007311627,3974.7549134664696,580.9616471557907,597.7983727533397,7238.600075344641
167.0,100.17421898233512,198.8567499929847,3.9472950239511477,4.769844218720525,0.10617774069981364,4.5032403538084615,0.3145282100377593,9.457596065239765e-05,1.9778380904797985,0.7197231528567073,0.0011514593513352756,6.519931106503923e-05,1.9570192239004531,0.0009680875048130943,8.689826821965437e-05,0.0008684549654693648,99.82944082069217,4051.0922732024264,561.7529437862897,596.9492610903272,7075.144272419212
168.0,99.19940310306671,198.50932902256653,3.9520007862855437,4.805998160383662,0.10457605745170649,4.463302627359996,0.31804983685292465,0.0001418738953012556,1.968268679770082,0.7185838883601738,0.0011608596779667326,6.311754179023228e-05,1.9438734304357024,0.0009230668454019975,8.597162470733023e-05,0.0008915417168172928,99.50198485399487,3988.2179962238797,570.8325665270065,600.5746602418167,6857.4140844035555
169.0,99.68245527838772,200.5572000328047,3.9815279118512987,4.897040290046002,0.10288134473732413,4.358267973807541,0.3163002264623884,0.00011650129381900073,1.9573387765039945,0.7242602834555026,0.0011572538117770859,6.279871542253432e-05,1.9625853478666244,0.0009078007996908754,8.407760702921832e-05,0.0009547435441554655,100.08028588464512,3960.694513346985,597.288619680201,598.4300586827445,6995.015277993705
170.0,100.03668573285717,199.3708696649934,3.9792570775049185,4.888650621070222,0.10558088046522716,4.447682799267094,0.314944522354943,6.28266064433892e-05,1.986248174318895,0.7320262766791606,0.001179983044576091,6.102055167099086e-05,1.9874033234943738,0.0009511933710309111,8.348267060830558e-05,0.0010398742479707343,98.82067952658514,4010.4589894322326,592.631464095208,605.8154074479502,7217.36284676006
171.0,99.67929594132278,199.11772062584825,3.934151997232597,4.9807214928045545,0.1044830230761075,4.502581565711359,0.31218330699920943,0.00013184721945681748,1.99678127509941,0.7317080781114846,0.001205766284415451,6.171214121918035e-05,1.9630571715297804,0.0009478237482720814,8.307431090382165e-05,0.0010313545091785328,100.1002253339048,4133.118937580075,592.2087691165893,612.438454703471,7367.927399446019
172.0,100.3481422627699,199.05881127249535,3.9242720485395726,5.006021224587041,0.09593431190930772,4.4343432715226205,0.30992730222785814,0.00019616471639745674,2.0196072079038143,0.7297314643136082,0.0012158414839651293,6.28559055752404e-05,1.9504567587133517,0.0009044079552871253,8.336002535731949e-05,0.0009481207129444593,99.44890346825245,4185.568179655559,602.565489524543,615.1068643913288,7342.398883518112
173.0,99.86013296493711,199.97480320823107,3.963526618226424,5.061186813726075,0.09535347007366697,4.538681690920183,0.3117447271641686,0.0001740258832708077,2.0163013081127037,0.7322486071912989,0.001240205790278178,6.11135350919687e-05,1.9647520301426846,0.000893726622123206,8.312301610196375e-05,0.0008681032174061355,100.61678700877165,4246.809794569635,616.3889778475091,606.5445815860252,7365.531271598774
174.0,99.32874027759902,199.6379607315126,3.9936380762880836,5.03383650961613,0.09940055585846319,4.378041900419323,0.31205130021144645,9.470958072386497e-05,2.007535129773311,0.7370514394680145,0.0012481546440053519,6.043335264230379e-05,1.9367561696437625,0.0009370135973957679,8.167984717299318e-05,0.0008386180054926714,101.81225242759945,4239.387776942456,630.7138129219552,603.4428357774099,7432.895748329395
175.0,100.1280074946863,198.8336842252336,3.9669947259534393,4.976772157639449,0.10163628377884483,4.483913540870927,0.3093393983174737,0.0001651101382690851,2.031118671089755,0.7296935480671926,0.0012569562591191194,6.155767374628373e-05,1.9238122843798573,0.0009383007969835402,8.15772199318572e-05,0.0008174299445671171,101.85434831794026,4233.918128231982,656.6887324655914,596.7052702964464,7671.988695902317
176.0,100.54651196595557,199.85402617376997,3.9604991982074735,4.939937254649873,0.10425289399290363,4.4197120448619005,0.30557452871608015,0.0001344647783526514,2.0522127352259347,0.7306589456820262,0.001267765866085585,6.208051203124584e-05,1.9014721112933137,0.0009289590939212242,8.29254051717969e-05,0.0009057071512542475,101.70281255087589,4144.990690580988,647.0288009665286,601.7426923210722,7797.13239789493
177.0,99.30677212271782,199.6684791645508,3.9511122370639873,4.884673724303609,0.10367631961568002,4.257497125990264,0.30686612016529785,0.00010649934755147582,2.0760511253523255,0.7379340247830807,0.0012663598576437957,6.370263637600337e-05,1.9077379111994173,0.0008821919524973544,8.211881761380317e-05,0.000832389152024175,101.65723426961802,4049.1591527007595,636.1447850374586,599.29612494113,7802.411884260652
178.0,99.1643972830807,198.58514191808962,3.9354634813104235,4.861046653646479,0.10034049093239239,4.418559718078423,0.30518918346406504,0.00015516432593376596,2.0743176060104727,0.7376054301518035,0.0012784560723773201,6.15053727063017e-05,1.9226332932349117,0.0009280309832567623,8.103462570332398e-05,0.0008071342425709202,100.69005282673491,3919.94522942189,627.0092777847861,594.8214182360151,7610.756853916513
179.0,99.70064229908117,198.46820524056304,3.982765523829584,4.822054230643616,0.09628748958572597,4.394201214280299,0.3044309374377061,0.0001658659736964225,2.06795035601541,0.7400255925285323,0.0012563255258063837,6.050020531300712e-05,1.9278912991850063,0.0009468146368127461,7.966936372627105e-05,0.0007284273354246008,101.42075733105784,4011.4677385824384,616.2559166458938,593.2436702244269,7521.279666764801
180.0,99.29615190816837,199.66293155113428,4.016326808728705,4.8533692639578625,0.09764069128519137,4.28345430611066,0.30315347245919894,0.00013460405817027678,2.06672929042978,0.7378113881787632,0.0012505698816526875,5.908103427309075e-05,1.9547913255522382,0.0009738416082962167,7.818617289609771e-05,0.0006768057598770908,102.0752546626887,3887.117096720129,633.1480347768361,590.2332071412973,7633.5049854414565
181.0,99.4082098675928,198.58309915193797,4.0107167718671555,4.901451881498314,0.09353233133430033,4.334800057593774,0.3070423464672573,0.0001692554425497414,2.052815386726932,0.7391331443681152,0.001261334194881849,5.799263177039815e-05,1.9311113718109971,0.0009261667779077717,7.780740901641017e-05,0.0007350676724344688,102.04260088163149,3990.9036721174953,617.3086554507626,583.7151656668294,7668.301031325491
182.0,99.12930394374507,201.36577159302797,4.030128883362991,4.8784764461005645,0.10156476186133043,4.36309297933719,0.30601568398952284,0.00020886143012944515,2.040310941888041,0.7467704372286004,0.0012509734141040137,5.8028843912798876e-05,1.9538434983163702,0.0009056634688370104,7.863894217427081e-05,0.0008151194699742538,102.20261828544245,3892.627802213653,616.9736262755121,585.1970383538055,7787.51079992676
183.0,99.58603110233338,201.42623876785882,4.063710264295753,4.8309535269149455,0.09626716976334189,4.395151295510633,0.3094406688572409,0.00026529468886969074,2.016780931860246,0.7470857926757453,0.0012749175629277962,5.7001048311848634e-05,1.95514666698625,0.0009069305305507948,7.716606946776258e-05,0.0008338061412173611,101.74991523357463,3818.3805472210856,592.1907512123817,589.0409969964384,7977.374006786384
184.0,99.39955396602373,200.41608308612734,4.046687988166651,4.915423535043495,0.09329354249501885,4.455258420741546,0.3098224499422262,0.00036199765469969677,2.0099241772156926,0.7473151123389068,0.001281128540705341,5.9512186237166987e-05,1.9435176355626411,0.0009405830767163315,7.94347272091349e-05,0.0007861309137605975,100.50447604816536,3796.8044314532735,585.9727513831501,589.3385864547749,7770.863741414747
185.0,100.02535303584374,199.7487653955363,4.016071319270866,4.829684490176566,0.09989695867624823,4.545689453017582,0.3066222288832901,0.0004472554730453299,2.020904330263077,0.7520364423316004,0.001291774510829686,5.818575522173599e-05,1.9175902159523899,0.0009750569213125077,7.709179901513983e-05,0.0007472441910531595,100.52287121887342,3708.6734430676643,595.8268897313451,597.5940621160884,7548.672627803539
186.0,99.92360987278812,199.39099882336933,4.032406511837327,4.904920205048946,0.09882204252811749,4.431380266553933,0.3029693918611329,0.00037379705147484504,1.9994909403003753,0.7475261134748695,0.0013175260948276944,6.009598443751314e-05,1.9413989792049642,0.00100073608627024,7.690447973199022e-05,0.0007406411641976997,100.11814661938593,3714.5999364621257,612.7672848851104,592.933148699095,7449.465104068777
187.0,100.9897666293386,200.55825002384174,4.004513990566142,4.883578720123265,0.10068913271409016,4.582779335003175,0.3038837623603303,0.00040629785940048845,2.0181459735370977,0.7538825848015022,0.0013089386096429366,6.057916273250799e-05,1.9438397094100626,0.00102327641615665,7.513682172363264e-05,0.0008303754538932099,100.99333932810674,3793.643443608895,632.926155651611,586.9814092095745,7441.336673738055
188.0,99.4875627469996,199.23637902091605,3.9798526747341887,4.815520659896877,0.09372815800103386,4.760415906717482,0.30584267210620963,0.0003472216652074427,2.016730069322916,0.7594213602125796,0.001297830711571156,5.936347138979152e-05,1.9665130440795653,0.0010233806040232194,7.36654050483893e-05,0.000820487385538636,100.81248485091022,3818.7695611340287,613.136751727918,579.930454052423,7614.6734641333915
189.0,100.57856168074377,200.8581784696648,3.9823442330443712,4.758295581981453,0.10151214966669792,4.673604846348636,0.30569388910767537,0.00033785755680640285,2.034313168242706,0.7513174274257993,0.0012778581879838438,5.722131897105085e-05,1.97487382185504,0.001071802195512701,7.334934680368929e-05,0.0007942986121727196,101.86405430936048,3805.928981598576,607.875004994933,584.582390821994,7580.026311500528
190.0,99.58920445868567,198.66826539964987,3.994496440188516,4.748254349761768,0.10051820590016464,4.552655483877864,0.30785960218715885,0.0003359754454261495,2.025734723383104,0.7515155407566605,0.0012645914024465275,5.686907696487114e-05,1.9657937021058625,0.0010486403602485742,7.178098590935468e-05,0.0008145355650845797,101.19432084365422,3731.1100532624414,614.6709390304834,586.5207460072086,7765.900487533306
191.0,98.97311850077669,200.0086945711034,4.003638687175159,4.832135440703029,0.10474893891351451,4.5262555610394655,0.30467816467011594,0.00040919132339837697,2.020517133881155,0.7490754730532324,0.0012525417042110658,5.7619731315428e-05,1.9902038774149207,0.0010346962255367252,7.153481345952249e-05,0.0007508233637978686,100.64015761761301,3868.7860362638544,634.4293609286937,578.2814114779374,7611.206041219135
192.0,99.88588509609944,199.79870040367743,3.95403182267946,4.914551492938259,0.10416467788691529,4.456284382048167,0.30733529141868243,0.0003862129914180013,1.9986175934954882,0.7445272119108,0.0012559533589234252,5.928376268138716e-05,1.9889411127207952,0.0010029417350404168,7.23739953303137e-05,0.0008479728334988556,100.20392844515332,3854.9995225230987,626.3438764844033,581.3154932501459,7550.90367111442
